,replies,retweets,favorites,text,day,time,tokens,normalized,tokenized,predictions,username
175,0,2,0,استاثمتوا في سكان الحي كان خليتوا حفلكم في قلعة وادرين شغل   وعجلة كله عشان الفساد يكون بين الناس وش ذنب الملتزمين في الحي يسمعون نانسي وكأنها في بيتهم   ,19/10/2019,22:30,"['استاثمتوا', 'سكان', 'الحي', 'كان', 'خليتوا', 'حفلكم', 'قلعة', 'وادرين', 'شغل', 'وعجلة', 'كله', 'عشان', 'الفساد', 'يكون', 'الناس', 'وش', 'ذنب', 'الملتزمين', 'الحي', 'يسمعون', 'نانسي', 'وكأنها', 'بيتهم']", استاثمتوا سكان الحي كان خليتوا حفلكم قلعه وادرين شغل وعجله كله عشان الفساد يكون الناس وش ذنب الملتزمين الحي يسمعون نانسي وكانها بيتهم,"['استاثمتوا', 'سكان', 'الحي', 'كان', 'خليتوا', 'حفلكم', 'قلعه', 'وادرين', 'شغل', 'وعجله', 'كله', 'عشان', 'الفساد', 'يكون', 'الناس', 'وش', 'ذنب', 'الملتزمين', 'الحي', 'يسمعون', 'نانسي', 'وكانها', 'بيتهم']",negative,kaldoghaim
176,0,0,0,نتمنى النظر في معاناه سكان حطين الدخول والخروج اليه والازعاج وعدم تسكير الدورات من اجل الوصول للمنزل ووضع استيكرات لا هل الحي لتسهيل الوصول الى منازلنا  ,19/10/2019,20:58,"['نتمنى', 'النظر', 'معاناه', 'سكان', 'حطين', 'الدخول', 'والخروج', 'اليه', 'والازعاج', 'وعدم', 'تسكير', 'الدورات', 'اجل', 'الوصول', 'للمنزل', 'ووضع', 'استيكرات', 'الحي', 'لتسهيل', 'الوصول', 'الى', 'منازلنا']", نتمني النظر معاناه سكان حطين الدخول والخروج اليه والازعاج وعدم تسكير الدورات اجل الوصول لمنزل وضع استيكرات الحي لتسهيل الوصول الي منازلنا,"['نتمني', 'النظر', 'معاناه', 'سكان', 'حطين', 'الدخول', 'والخروج', 'اليه', 'والازعاج', 'وعدم', 'تسكير', 'الدورات', 'اجل', 'الوصول', 'لمنزل', 'وضع', 'استيكرات', 'الحي', 'لتسهيل', 'الوصول', 'الي', 'منازلنا']",neutral,M2iM
177,1,0,0,كل شوارع الرياض زحمه اغلبها جنوب شرق غرب شمال بس حطين وداخل الحاره المواقف ماخذينها والسوبر ماركت ما اقدر اروح لها وش دعوه  ,19/10/2019,20:51,"['شوارع', 'الرياض', 'زحمه', 'اغلبها', 'جنوب', 'شرق', 'غرب', 'شمال', 'حطين', 'وداخل', 'الحاره', 'المواقف', 'ماخذينها', 'والسوبر', 'ماركت', 'اقدر', 'اروح', 'وش', 'دعوه']", شوارع الرياض زحمه اغلبها جنوب شرق غرب شمال حطين وداخل الحاره المواقف ماخذينها والسوبر ماركت اقدر اروح وش دعوه,"['شوارع', 'الرياض', 'زحمه', 'اغلبها', 'جنوب', 'شرق', 'غرب', 'شمال', 'حطين', 'وداخل', 'الحاره', 'المواقف', 'ماخذينها', 'والسوبر', 'ماركت', 'اقدر', 'اروح', 'وش', 'دعوه']",negative,M2iM
178,0,0,0,  مطلوب من اهل حطين يحترمون ضيوف الموسم حسبي الله بس ,19/10/2019,20:51,"['مطلوب', 'اهل', 'حطين', 'يحترمون', 'ضيوف', 'الموسم', 'حسبي', 'الله']", مطلوب اهل حطين يحترمون ضيوف الموسم حسبي اله,"['مطلوب', 'اهل', 'حطين', 'يحترمون', 'ضيوف', 'الموسم', 'حسبي', 'اله']",negative,idea_4all
179,0,0,0,حسبي الله ونعمه الوكيل  ,19/10/2019,20:15,"['حسبي', 'الله', 'ونعمه', 'الوكيل']", حسبي اله ونعمه الوكيل,"['حسبي', 'اله', 'ونعمه', 'الوكيل']",negative,batosy255
180,1,1,0,هههههههههههههههههههههههههههههههههههههههههه معاناة سكان حطين ,19/10/2019,20:09,"['هههههههههههههههههههههههههههههههههههههههههه', 'معاناة', 'سكان', 'حطين']", ه معاناه سكان حطين,"['ه', 'معاناه', 'سكان', 'حطين']",neutral,WUQComF9g8LeJkr
181,0,0,1,    عند اختيار مواقع الفعاليات نتمنى البعد عن مركز المدينه والمناطق السكنية احترامآ لراحة ساكينها,19/10/2019,19:55,"['اختيار', 'مواقع', 'الفعاليات', 'نتمنى', 'البعد', 'مركز', 'المدينه', 'والمناطق', 'السكنية', 'احترامآ', 'لراحة', 'ساكينها']", اختيار مواقع الفعاليات نتمني البعد مركز المدينه والمناطق السكنيه احتراما لراحه ساكينها,"['اختيار', 'مواقع', 'الفعاليات', 'نتمني', 'البعد', 'مركز', 'المدينه', 'والمناطق', 'السكنيه', 'احتراما', 'لراحه', 'ساكينها']",neutral,alohi20000
182,0,0,1,    وضع الحي طمااااط,19/10/2019,19:49,"['وضع', 'الحي', 'طمااااط']", وضع الحي طماط,"['وضع', 'الحي', 'طماط']",neutral,S3d750
183,0,0,0,لو يحطون بالف حي اللحوج بيجينك لمن عندك صدق شي يقهر الواحد مو عارف يطلع من بيته يقضي اغراضه مسخره  ,19/10/2019,19:38,"['يحطون', 'بالف', 'حي', 'اللحوج', 'بيجينك', 'لمن', 'عندك', 'صدق', 'شي', 'يقهر', 'الواحد', 'مو', 'عارف', 'يطلع', 'بيته', 'يقضي', 'اغراضه', 'مسخره']", يحطون بالف حي الحوج بيجينك لمن عندك صدق شي يقهر الواحد مو عارف يطلع بيته يقضي اغراضه مسخره,"['يحطون', 'بالف', 'حي', 'الحوج', 'بيجينك', 'لمن', 'عندك', 'صدق', 'شي', 'يقهر', 'الواحد', 'مو', 'عارف', 'يطلع', 'بيته', 'يقضي', 'اغراضه', 'مسخره']",negative,WUQComF9g8LeJkr
184,0,0,0,اهل حطين كيف حالكم اليوم والله شايل همكم  ,19/10/2019,19:26,"['اهل', 'حطين', 'حالكم', 'اليوم', 'والله', 'شايل', 'همكم']", اهل حطين حالكم اليوم واله شايل همكم,"['اهل', 'حطين', 'حالكم', 'اليوم', 'واله', 'شايل', 'همكم']",negative,WUQComF9g8LeJkr
185,0,0,0,فعلا هذا ماحدث امس وانزعجت  ,19/10/2019,18:59,"['فعلا', 'ماحدث', 'امس', 'وانزعجت']", فعلا ماحدث امس وانزعجت,"['فعلا', 'ماحدث', 'امس', 'وانزعجت']",negative,saljri
186,0,2,1,شكرا لكل ما قدمته من تغيير وإسعاد المواطنين والوطن شي مفرح جدا ويسر العين ما نراه لكن نتمنى تلافي بعض الملاحظات اللتي يعاني منها سكان الحي بعض منها  1سهولة الدخول والخروج لمنازلهم 2 إغلاق مداخل منازلهم من قبل الزوار 3 إطلاق الألعاب النارية بوقت متأخر  ,19/10/2019,18:49,"['شكرا', 'لكل', 'قدمته', 'تغيير', 'وإسعاد', 'المواطنين', 'والوطن', 'شي', 'مفرح', 'جدا', 'ويسر', 'العين', 'نراه', 'نتمنى', 'تلافي', 'الملاحظات', 'اللتي', 'يعاني', 'سكان', 'الحي', '1سهولة', 'الدخول', 'والخروج', 'لمنازلهم', '2', 'إغلاق', 'مداخل', 'منازلهم', 'قبل', 'الزوار', '3', 'إطلاق', 'الألعاب', 'النارية', 'بوقت', 'متأخر']", شكرا لكل قدمته تغير واسعاد المواطنين والوطن شي مفرح جدا ويسر العين نراه نتمني تلافي الملاحظات التي يعاني سكان الحي 1سهوله الدخول والخروج لمنازلهم 2 اغلاق مداخل منازلهم قبل الزوار 3 اطلاق الالعاب الناريه بوقت متاخر,"['شكرا', 'لكل', 'قدمته', 'تغير', 'واسعاد', 'المواطنين', 'والوطن', 'شي', 'مفرح', 'جدا', 'ويسر', 'العين', 'نراه', 'نتمني', 'تلافي', 'الملاحظات', 'التي', 'يعاني', 'سكان', 'الحي', '1سهوله', 'الدخول', 'والخروج', 'لمنازلهم', '2', 'اغلاق', 'مداخل', 'منازلهم', 'قبل', 'الزوار', '3', 'اطلاق', 'الالعاب', 'الناريه', 'بوقت', 'متاخر']",positive,Hanaksa
187,0,0,0,شكل اللي ساكنين   اكثر من سكان   بذاته  ,19/10/2019,18:40,"['شكل', 'اللي', 'ساكنين', 'اكثر', 'سكان', 'بذاته']", شكل الي ساكنين اكثر سكان بذاته,"['شكل', 'الي', 'ساكنين', 'اكثر', 'سكان', 'بذاته']",neutral,9ad8ahS
188,0,1,0,  من أرقى حي في الرياض إلى ساحة تفحيط ومكب إڤنتات واهتزازات أرضية جوية من انفجار الألعاب النارية  نشكر هيئة الترفيه نشكر مرور الرياض وجميع المنظمين على ولا شي وحسبي الله ونعم الوكيل  ,19/10/2019,18:15,"['أرقى', 'حي', 'الرياض', 'ساحة', 'تفحيط', 'ومكب', 'إڤنتات', 'واهتزازات', 'أرضية', 'جوية', 'انفجار', 'الألعاب', 'النارية', 'نشكر', 'هيئة', 'الترفيه', 'نشكر', 'مرور', 'الرياض', 'وجميع', 'المنظمين', 'شي', 'وحسبي', 'الله', 'ونعم', 'الوكيل']", ارقي حي الرياض ساحه تفحيط ومكب اڤنتات واهتزازات ارضيه جويه انفجار الالعاب الناريه نشكر هيئه الترفيه نشكر مرور الرياض وجميع المنظمين شي وحسبي اله ونعم الوكيل,"['ارقي', 'حي', 'الرياض', 'ساحه', 'تفحيط', 'ومكب', 'اڤنتات', 'واهتزازات', 'ارضيه', 'جويه', 'انفجار', 'الالعاب', 'الناريه', 'نشكر', 'هيئه', 'الترفيه', 'نشكر', 'مرور', 'الرياض', 'وجميع', 'المنظمين', 'شي', 'وحسبي', 'اله', 'ونعم', 'الوكيل']",neutral,jalees55
189,0,0,0,الله يكون بعونكم انا في النخيل والزحمه واصله لنا احاول اخلص اشغالي قبل المغرب من جد الوضع جدآ سيئ  ,19/10/2019,17:42,"['الله', 'يكون', 'بعونكم', 'انا', 'النخيل', 'والزحمه', 'واصله', 'احاول', 'اخلص', 'اشغالي', 'قبل', 'المغرب', 'جد', 'الوضع', 'جدآ', 'سيئ']", اله يكون بعونكم انا النخيل والزحمه واصله احاول اخلص اشغالي قبل المغرب جد الوضع جدا سيئ,"['اله', 'يكون', 'بعونكم', 'انا', 'النخيل', 'والزحمه', 'واصله', 'احاول', 'اخلص', 'اشغالي', 'قبل', 'المغرب', 'جد', 'الوضع', 'جدا', 'سيئ']",negative,ghonaimh
190,0,0,0,  وجهة نظري  شكرا ,19/10/2019,17:41,"['وجهة', 'نظري', 'شكرا']", وجه نظري شكرا,"['وجه', 'نظري', 'شكرا']",positive,xx111111xx
191,2,1,0,  تسجيل دخول ,19/10/2019,17:20,"['تسجيل', 'دخول']", تسجيل دخول,"['تسجيل', 'دخول']",neutral,Noura_sab
192,0,0,2,اللهم امطر على قبور من فقدناهم بالرحمة والمغفرة وارحم كل عزيز رحل عنا     ,19/10/2019,17:18,"['اللهم', 'امطر', 'قبور', 'فقدناهم', 'بالرحمة', 'والمغفرة', 'وارحم', 'عزيز', 'رحل', 'عنا']", الهم امطر قبور فقدناهم بالرحمه والمغفره وارحم عزيز رحل عنا,"['الهم', 'امطر', 'قبور', 'فقدناهم', 'بالرحمه', 'والمغفره', 'وارحم', 'عزيز', 'رحل', 'عنا']",positive,mndy_good
193,0,1,2,التفاؤل لايعني انك لن تتعب ولن تتضايق ولن تمرض التفاؤل هو الرضا بالقدر خيره وشره وتشكر الله وتحمده على كل حال الحمدلله دائما وابدا    ,19/10/2019,17:18,"['التفاؤل', 'لايعني', 'انك', 'تتعب', 'ولن', 'تتضايق', 'ولن', 'تمرض', 'التفاؤل', 'الرضا', 'بالقدر', 'خيره', 'وشره', 'وتشكر', 'الله', 'وتحمده', 'حال', 'الحمدلله', 'دائما', 'وابدا']", التفاؤل لايعني انك تعب ولن تضايق ولن تمرض التفاؤل الرضا بالقدر خيره وشره وتشكر اله وتحمده حال الحمدله دائما وابدا,"['التفاؤل', 'لايعني', 'انك', 'تعب', 'ولن', 'تضايق', 'ولن', 'تمرض', 'التفاؤل', 'الرضا', 'بالقدر', 'خيره', 'وشره', 'وتشكر', 'اله', 'وتحمده', 'حال', 'الحمدله', 'دائما', 'وابدا']",positive,Noura_sab
194,0,0,0,سبحان الذي إذا ذكرته ذكرك  و إن شكرته زادك  و إن توكلت عليه كفاك  سبحان الله وبحمده  سبحان الله العظيم  ,19/10/2019,17:15,"['سبحان', 'ذكرته', 'ذكرك', 'و', 'شكرته', 'زادك', 'و', 'توكلت', 'كفاك', 'سبحان', 'الله', 'وبحمده', 'سبحان', 'الله', 'العظيم']", سبحان ذكرته ذكرك و شكرته زادك و توكلت كفاك سبحان اله وبحمده سبحان اله العظيم,"['سبحان', 'ذكرته', 'ذكرك', 'و', 'شكرته', 'زادك', 'و', 'توكلت', 'كفاك', 'سبحان', 'اله', 'وبحمده', 'سبحان', 'اله', 'العظيم']",positive,BasmahBasm
195,0,0,0,قال تعالىالمؤمنون والمؤمنات بعضهم أولياء بعض يأمرون بالمعروف وينهون عن المنكر ويقيمون الصلاة ويؤتون الزكاة   ,19/10/2019,17:15,"['قال', 'تعالىالمؤمنون', 'والمؤمنات', 'بعضهم', 'أولياء', 'يأمرون', 'بالمعروف', 'وينهون', 'المنكر', 'ويقيمون', 'الصلاة', 'ويؤتون', 'الزكاة']", قال تعاليالمؤمنون والمؤمنات بعضهم اولياء يامرون بالمعروف وينهون المنكر ويقيمون الصلاه ويؤتون الزكاه,"['قال', 'تعاليالمؤمنون', 'والمؤمنات', 'بعضهم', 'اولياء', 'يامرون', 'بالمعروف', 'وينهون', 'المنكر', 'ويقيمون', 'الصلاه', 'ويؤتون', 'الزكاه']",negative,BasmahBasm
